id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
688064,Harvard Sq Charles River k1,3011415,Stanley And Sue,,Riverside,42.36678,-71.11099,Entire home/apt,180,30,66,2019-03-31,0.85,4,248
715532,Quiet Cambridge Apartment with Bikes Available,3673828,Kate & Andy,,North Cambridge,42.3942,-71.13202,Entire home/apt,200,2,216,2019-03-31,2.71,1,312
719714,Perfect Studio Camb/Harvard Sq #2,727944,Emily,,North Cambridge,42.39413,-71.12526,Entire home/apt,125,4,139,2019-04-02,1.76,3,249
724489,[1361-1NH]1 Bedroom At Third Square,25188,Seamless,,East Cambridge,42.36618,-71.08282,Entire home/apt,269,30,4,2015-11-07,0.06,8,291
734748,Harvard / Central Square b2,3011415,Stanley And Sue,,Riverside,42.36706,-71.11082,Entire home/apt,185,30,63,2018-11-11,0.86,4,231
742574,See Yourself in Central Square,1152305,Greg,,Cambridgeport,42.36486,-71.10328,Entire home/apt,150,31,123,2018-08-29,1.60,4,99
749862,Oversized Room - Condo Cambridge,1634398,Pamela ( DAN),,North Cambridge,42.39404,-71.13447,Private room,90,30,11,2018-09-02,0.15,4,276
788196,HARVARD SQUARE studio 3 MIN WALK TO TRAIN REDLINE,3668535,S,,Neighborhood Nine,42.37858,-71.12172,Entire home/apt,196,2,88,2018-09-29,1.14,3,180
798213,Cambridge-Alewife-Davis-Tufts-Porter Sq-Harvard Sq,4169689,Javier,,North Cambridge,42.40135,-71.13569,Private room,65,1,367,2019-04-03,5.13,2,116
810461,Suite Central B&B in the Heart of Cambridge,1963743,Leslie And Dave,,The Port,42.37047,-71.09781,Private room,98,2,246,2019-04-04,3.44,1,13
860634,Home on quiet street near Harvard,4507945,Deborah,,Agassiz,42.38391,-71.11449,Private room,70,1,346,2019-04-07,4.73,1,45
868975,Charming Cottage in Central Square,4578066,Gail,,Riverside,42.36595,-71.10608,Entire home/apt,150,30,182,2018-10-21,2.40,2,107
910408,Cozy Sublet in Mid Cambridge MA!,4883794,Melissa,,Mid-Cambridge,42.37039,-71.10645,Entire home/apt,100,30,5,2018-06-25,0.07,1,206
913081,Room in a bright and colorful Cambridge home,3571613,Mauricio,,Riverside,42.36796,-71.1133,Private room,69,2,46,2017-07-29,1.38,1,0
996575,Great Apt. Harvard Sq.and Boston#1A,727944,Emily,,North Cambridge,42.39284,-71.124,Entire home/apt,125,4,152,2019-04-16,2.08,3,263
1054635,"Sunny, lg 1-br, heart of Cambridge",3087212,Eleanor,,Mid-Cambridge,42.37254,-71.1126,Entire home/apt,97,90,10,2017-05-29,0.14,2,245
1067104,Harvard Tufts MIT: Artist's Home,5871398,Beverly,,North Cambridge,42.39133,-71.13212,Private room,79,32,15,2019-04-05,0.26,3,56
1080789,Entire Lovely Home!!,40965,Mazzy,,North Cambridge,42.39476,-71.13185,Entire home/apt,300,2,0,,,3,0
1097262,Harvard/MIT/BU/Central Square Room,6030020,Jason,,Cambridgeport,42.35629,-71.11095,Private room,100,14,42,2018-12-03,0.58,3,338
1122823,Harvard Square.Entire home/apt in Cambridge,1429482,Ugo,,Riverside,42.36746,-71.11224,Entire home/apt,136,30,4,2018-03-21,0.25,2,66
1124798,Neat Room No 2 Cambridge,1634398,Pamela ( DAN),,North Cambridge,42.397,-71.13482,Private room,70,30,16,2019-01-31,0.23,4,237
1124873,"Sunny flat on private lane, walk to MIT, Harvard",6122485,Wendy,,The Port,42.36708,-71.10029,Entire home/apt,120,3,51,2019-01-31,0.71,2,211
1130655,Bedroom in a Cambridge Condominium/Best Location,6203069,Michael,,Agassiz,42.38454,-71.1156,Private room,125,3,55,2019-04-16,0.76,2,357
1140201,Great Room Near Harvard/MIT/BU,6030020,Jason,,Cambridgeport,42.36112,-71.1066,Private room,100,20,64,2018-10-31,0.89,3,292
1141088,MIT/Harvard/Inman- 2 Bedroom Apt.,2530211,Erin,,Wellington-Harrington,42.37117,-71.09685,Entire home/apt,179,3,366,2018-12-23,5.07,1,14
1143701,Beautiful Light-Filled Bedroom/Best Location,6203069,Michael,,North Cambridge,42.38884,-71.12048,Private room,125,3,71,2018-11-14,0.99,2,343
1154298,Quiet private room in N. Cambridge,6325607,John,,North Cambridge,42.40021,-71.13643,Private room,65,1,336,2019-03-29,4.77,1,322
1166045,Mid-Century Hip Apartment Davis Sq,6386022,Caitlin,,North Cambridge,42.39972,-71.13117,Entire home/apt,175,2,56,2019-01-03,0.80,1,10
1170965,Wonderful room by Harvard Square,6410988,Kathleen,,West Cambridge,42.37775,-71.13085,Private room,120,1,18,2019-04-14,0.25,2,361
1189126,Private room on quiet lane,6500980,Barbara,,Cambridgeport,42.36313,-71.10524,Private room,85,2,130,2019-04-10,1.81,1,34
1193755,Private room in Davis Sq. Cambridge,6523704,Kato,,North Cambridge,42.3937,-71.13137,Private room,75,29,23,2017-04-08,0.32,2,312
1193862,Middle Room in Shared Apt,229956,Adam,,The Port,42.36494,-71.10054,Private room,32,1,120,2018-11-16,1.68,5,1
1193875,Large Downstairs Room,229956,Adam,,The Port,42.36433,-71.09911,Private room,35,1,152,2019-04-01,2.16,5,1
1200294,Small Downstairs Room,229956,Adam,,The Port,42.36554,-71.10024,Private room,27,1,152,2019-03-31,2.12,5,6
1203031,Corner Room in Shared Apt,229956,Adam,,The Port,42.36439,-71.1006,Private room,34,22,77,2019-03-30,1.12,5,1
1215512,Minutes to Harvard Square,2066283,Roger,,Strawberry Hill,42.37824,-71.14915,Entire home/apt,155,28,13,2018-04-30,0.27,1,218
1216161,"Spacious townhouse in Cambridge, MA",6636728,Nomeda,,Mid-Cambridge,42.3762,-71.10919,Entire home/apt,135,90,3,2018-08-30,0.09,1,31
1225831,Victorian Charm MIT/Harvard/Kendall/Central-1BR,3380576,Paul,,The Port,42.36458,-71.09845,Entire home/apt,155,3,369,2019-03-31,5.18,1,224
1257229,Lovely Room Near Porter & Harvard,6839881,Lisan,,Neighborhood Nine,42.38849,-71.12624,Private room,48,70,8,2017-12-21,0.11,11,261
1272909,Room in 3/1 Apt Davis Sq. Cambridge,6523704,Kato,,North Cambridge,42.39398,-71.13093,Private room,75,29,33,2019-02-09,0.48,2,365
1276962,"Cambridge Apt, walk to MIT, Harvard",6122485,Wendy,,The Port,42.3678,-71.10175,Entire home/apt,200,2,80,2019-04-07,1.76,2,321
1307195,Harvard/MIT: Convenience & Luxury!,7106416,Kyle,,Cambridgeport,42.36392,-71.10191,Entire home/apt,349,2,338,2019-04-16,6.01,1,154
1315920,Harvard or MIT walk 2 bedroom 2 baths,7148538,Lumina,,Wellington-Harrington,42.36986,-71.09583,Entire home/apt,698,1,36,2018-07-29,0.52,1,307
1328087,"Duplex, Charles River, Harvard #",1429482,Ugo,,Riverside,42.36734,-71.11259,Entire home/apt,226,7,18,2018-04-11,0.26,2,29
1330779,Huron Village Lower Unit Harvard Sq,4642626,Amy,,Neighborhood Nine,42.38905,-71.12425,Entire home/apt,200,2,50,2019-04-01,0.72,4,268
1341022,"Long term, Green, Modern Entire Condo MIT/MGH",6619766,C,,The Port,42.36821,-71.09436,Entire home/apt,135,90,40,2018-10-31,0.57,1,292
1404377,Renovated Brownstone - MIT/Kendall,7579202,Jenny,,East Cambridge,42.36743,-71.08458,Private room,140,2,276,2019-03-31,3.98,2,298
1406416,City living at its finest!,7579202,Jenny,,East Cambridge,42.37143,-71.07881,Private room,140,2,173,2019-03-30,2.64,2,316
1450370,Lovely Room in Cambridge. Close to Subway!!,6839881,Lisan,,Neighborhood Nine,42.38799,-71.12609,Private room,72,70,4,2018-03-30,0.06,11,324
1470249,[1828] Lux 2BRs - Watermark Kendall East,25188,Seamless,,East Cambridge,42.36373,-71.08288,Entire home/apt,399,30,1,2015-06-20,0.02,8,80
1476154,Private room/bath ctrl. Cambridge,7900241,Richard,,Riverside,42.3649,-71.1129,Private room,145,4,74,2018-11-23,1.09,1,351
1502981,"Nice room, Porter Square / Harvard",8029934,Stuart,,Neighborhood Nine,42.38538,-71.11996,Private room,100,3,95,2019-04-11,1.56,2,71
1579165,Min 6 Mth Modern nr HARVARD TUFTS Studio,7918311,Dina,,North Cambridge,42.3984,-71.13105,Entire home/apt,145,180,33,2018-08-16,0.49,2,136
1597825,Modern HARVARD TUFTS 2B/2B Condo Apt.,7918311,Dina,,North Cambridge,42.39744,-71.13063,Entire home/apt,190,180,18,2018-07-30,0.26,2,365
1609674,HARVARD SQUARE APT MIT/BOSTON CLOSE,8572951,Saam,,Neighborhood Nine,42.37599,-71.11792,Entire home/apt,350,4,53,2018-07-14,0.78,1,311
1611769,#19-2 Large 1BR in Harvard Square!!,1461240,Monica,,Riverside,42.36927,-71.11528,Entire home/apt,170,3,107,2018-12-31,1.59,6,261
1619471,Charming Room Near Harvard Square,8530114,Colleen,,Mid-Cambridge,42.37384,-71.10719,Private room,140,2,96,2019-04-07,1.43,3,124
1632003,2 Cozy Rooms Near Harvard Square,8530114,Colleen,,Mid-Cambridge,42.37209,-71.10328,Private room,170,2,34,2019-04-16,0.51,3,133
1644730,#17-3 Cozy Apartment in Harvard Sq!,1461240,Monica,,Riverside,42.36975,-71.11566,Entire home/apt,240,3,26,2019-03-23,0.41,6,295
1650961,Little Yellow Cottage - N.Cambridge,8756587,Chala,,Neighborhood Nine,42.39042,-71.13223,Entire home/apt,165,2,85,2019-01-01,1.40,1,260
1711476,"Serene & cozy 1BR oasis, walk to  Harvard Square!",3402394,Case,,Mid-Cambridge,42.37485,-71.10563,Entire home/apt,110,30,52,2018-09-29,1.38,2,187
1799157,Cambridge Large Room available Long term.,7757356,Alan,,Strawberry Hill,42.37617,-71.1544,Private room,79,32,28,2017-08-09,0.42,2,82
1840256,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,Area 2/MIT,42.36183,-71.0846,Entire home/apt,259,28,18,2018-08-26,0.30,17,215
1855969,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36342,-71.08281,Entire home/apt,272,28,31,2017-10-20,0.48,17,226
1881771,"It's home, Cambridge! (2BD/2BT)",9796499,Marisa,,Cambridgeport,42.35564,-71.11298,Entire home/apt,250,3,52,2019-04-11,0.81,1,250
1893287,Bright Convenient Apt Harvard / MIT,9553483,Jookun,,The Port,42.36563,-71.10043,Entire home/apt,160,2,125,2019-04-15,1.90,1,120
1916744,"Excellent light, near T, 1 stop to Harvard, 2toMIT",9939488,Dan,,Neighborhood Nine,42.38854,-71.12688,Private room,57,80,20,2018-06-30,0.31,7,365
1922584,Large Bedroom nr Harvard & Davis,1927550,Jacey,,North Cambridge,42.39175,-71.11671,Private room,73,1,0,,,2,252
1935343,"Cute, clean & it’s all yours-1 bed- great location",10014448,Lucia,,Cambridgeport,42.35698,-71.10859,Entire home/apt,145,2,141,2019-04-14,2.24,1,269
1984737,Charming Harvard Victorian w/pkng,8824696,Steve,,West Cambridge,42.38116,-71.13326,Entire home/apt,425,2,264,2019-04-13,4.44,2,269
1987139,"Charming Renovated Antique, Ideal Location",10237845,Jason,,Mid-Cambridge,42.37184,-71.10417,Entire home/apt,135,30,5,2015-03-30,0.08,1,318
2025926,Private Bedroom nr Harvard & Davis,1927550,Jacey,,Agassiz,42.3875,-71.11908,Private room,70,1,108,2019-04-02,1.70,2,164
2030680,Cozy Room in a Charming Townhouse,10427720,Gosia,,Strawberry Hill,42.37852,-71.15249,Private room,125,1,21,2018-11-02,0.35,2,365
2038283,Stay Across from Harvard's Campus!,4521987,Kris,,Mid-Cambridge,42.37217,-71.11453,Entire home/apt,155,4,112,2019-03-13,1.76,1,15
2049840,Harvard Square Charles River View,10506091,Andrea,,West Cambridge,42.37267,-71.12535,Entire home/apt,300,2,7,2016-05-28,0.12,1,107
2076076,Home-away-from-home on MIT campus / Kendall Square,10610323,Shiyi,,East Cambridge,42.36812,-71.08318,Private room,79,3,173,2019-04-08,2.92,1,13
2092181,Hammock Haven in Cambridge (entire place!),10641173,Randi,,Wellington-Harrington,42.37278,-71.09022,Entire home/apt,85,1,27,2019-03-03,0.46,1,14
2093962,4+ bedroom Cambridgeport Kid friendly,10683725,Leigh,,Cambridgeport,42.3544,-71.11293,Entire home/apt,325,2,16,2018-10-21,0.28,1,110
2098613,"Clean cozy bedroom, parking incl.",10664362,Rachel,,Cambridgeport,42.35518,-71.10914,Private room,75,2,75,2018-11-10,1.57,1,0
2176599,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36322,-71.08456,Entire home/apt,259,28,5,2016-01-17,0.08,17,80
2223447,Bright & Quiet 1 Bdrm Apt in heart of  Harvard Sq.,7421025,Doriana,,Mid-Cambridge,42.37109,-71.11066,Entire home/apt,95,30,34,2018-09-01,0.68,3,231
2244415,❤Harvard❤MIT❤Parking ❤Clean❤Quiet❤Full Apartment❤,3668535,S,,Mid-Cambridge,42.37359,-71.11381,Entire home/apt,171,1,69,2018-11-18,1.13,3,172
2290052,"Cozy Private Room in Cambridge, MA",11697992,Bryan And Kara,,Wellington-Harrington,42.37145,-71.09575,Private room,130,2,42,2018-12-21,0.69,8,163
2359793,Cambridge--Tufts--Lesley--Porter Sq--Harvard Sq,4169689,Javier,,North Cambridge,42.40141,-71.13433,Private room,60,1,184,2019-03-31,2.96,2,146
2451591,Master Room + Full Bath,12535522,Mona,,Cambridgeport,42.36151,-71.1048,Private room,230,7,18,2018-12-23,0.30,1,344
2467252,"West Cambridge 2BR in Private House near Harvard,",12617598,Caroline,,Neighborhood Nine,42.38155,-71.12886,Private room,125,2,188,2019-04-17,3.07,1,35
2489497,Studio,2118557,James And Oliver,,The Port,42.36567,-71.10143,Entire home/apt,180,2,13,2019-04-06,2.06,1,29
2538983,Spacious 2 bedrooms Apt-Roof deck NO Cleaning fee,13000172,Dan,,Cambridgeport,42.35658,-71.10816,Entire home/apt,350,1,278,2019-04-16,6.14,1,239
2578612,In the heart of Harvard Square!,10410753,Joyce,,Mid-Cambridge,42.37459,-71.11852,Entire home/apt,170,3,84,2019-04-08,1.37,1,36
2580942,Cambridge Getaway @ MIT and Harvard,430015,Kevin,,The Port,42.36869,-71.10029,Entire home/apt,225,3,223,2019-04-16,3.73,2,248
2642323,Huron Village Upper Unit Harvard Sq,4642626,Amy,,Cambridge Highlands,42.38817,-71.14601,Entire home/apt,250,7,40,2018-11-26,0.66,4,310
2879039,Lux 1 Bedroom Cambridge Apt by MIT,9419684,Mike,,Area 2/MIT,42.36198,-71.08437,Entire home/apt,220,28,14,2018-01-13,0.24,17,241
2908692,Sunny Cambridge Home btwn Harvard/MIT/BU,813956,Hannah & Jon,,Cambridgeport,42.36242,-71.11152,Entire home/apt,226,3,136,2018-11-18,2.27,1,0
2914111,Friendly Pleasant Place,14883738,Minga & Jonathan,,Cambridgeport,42.36456,-71.10626,Private room,107,2,182,2019-03-31,3.02,1,271
2948668,Sunlit Modern Charm in Cambridge,13948486,Michael,,Cambridgeport,42.35824,-71.10828,Private room,380,3,0,,,1,365
2998559,Beautiful Room close to Harvard & MIT for female,11441054,Katy,,West Cambridge,42.37464,-71.11991,Private room,35,21,10,2019-04-01,0.18,1,336
3052922,Cozy/Spacious Room near Harvard/MIT + Free Parking,157996,Kaan,,Mid-Cambridge,42.36815,-71.10632,Private room,40,2,20,2018-06-25,0.86,1,47
3075477,Cambridge-3 Bed--Train/Harvard/MIT,15651613,Jim,,Mid-Cambridge,42.37232,-71.10018,Entire home/apt,150,30,8,2017-08-08,0.13,1,273
3167866,"""Green"" House + parking Harvard/MIT",4297079,Charlton & Theresa,,East Cambridge,42.37118,-71.08805,Entire home/apt,125,30,77,2019-01-31,1.31,1,31
3174464,Fez,15739330,Rod,,Wellington-Harrington,42.37436,-71.09953,Entire home/apt,130,1,16,2019-04-17,2.31,1,33
3194305,"Sunny retreat, Davis Square, 5 min walk to the T",917769,David,,North Cambridge,42.39403,-71.13023,Private room,60,31,14,2019-04-12,0.46,1,303
3209676,"Lovely room, Excellent location",6839881,Lisan,,Neighborhood Nine,42.38835,-71.1276,Private room,76,70,1,2014-08-13,0.02,11,329
3234995,"Lovely, large 3 room apartment",10470174,Maria,,West Cambridge,42.37764,-71.12601,Entire home/apt,200,2,36,2019-04-08,1.63,1,120
3247833,Lovely East Cambridge Apartment,2212429,Jimmy,,Wellington-Harrington,42.36981,-71.09263,Entire home/apt,225,2,286,2019-04-12,5.72,2,246
3292163,Harvard Tufts MIT: Writer's Studio,5871398,Beverly,,North Cambridge,42.39062,-71.13188,Private room,84,32,18,2018-11-30,0.31,3,160
3316734,"Quiet 3rd fl, lovely light, lofted full mattress",9939488,Dan,,Neighborhood Nine,42.38957,-71.12755,Private room,55,80,4,2018-09-01,0.09,7,352
3334098,"WELL-APPOINTED, BRIGHT AND SPACIOUS",5331227,/We Are Kai & Nina,,East Cambridge,42.36902,-71.0857,Entire home/apt,265,3,36,2018-11-11,0.63,2,228
3340412,The Queens of Waterbridge,1152305,Greg,,Strawberry Hill,42.37462,-71.15023,Entire home/apt,150,4,31,2019-04-10,0.67,4,81
3375100,"Near Harvard,Sun-filled,Queen bed",17028791,M,,West Cambridge,42.38274,-71.13631,Private room,94,2,27,2019-03-31,0.48,6,48
3391826,"Sunny room, Near Harvard, Memory Foam Bed",17028791,M,,West Cambridge,42.38326,-71.13826,Private room,89,3,18,2019-03-22,0.31,6,16
3394955,"Charming, convenient apartment",8151385,Paul,,Cambridgeport,42.36415,-71.10527,Entire home/apt,75,5,6,2016-03-09,0.10,1,1
3400566,SUNNY ROOM IN CENTRAL SQ. CAMBRIDGE,2908633,Garabed,,The Port,42.36798,-71.09893,Private room,105,4,169,2019-04-09,2.95,1,20
3425699,Quiet & Sunny near Inman Square,16792258,Rebecca,,Wellington-Harrington,42.37336,-71.09365,Private room,87,1,54,2015-09-25,0.93,1,0
3434822,Harvard MIT: Artist's Home,5871398,Beverly,,North Cambridge,42.39403,-71.13094,Private room,84,32,28,2018-12-23,0.48,3,104
3474824,"Quiet Studio near MIT, Harvard & BU",5074009,Jeff&Liz,,Cambridgeport,42.35903,-71.10812,Entire home/apt,149,2,186,2019-03-02,3.19,2,68
3475883,Queen Bed (Liz) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37514,-71.15054,Private room,65,3,32,2019-02-10,0.55,4,154
3506058,Harvard/MIT,9270106,Nanette,,The Port,42.36955,-71.09871,Private room,116,1,491,2019-04-17,8.46,5,319
3510127,Harvard/MIT/Single/Private 1/2 Bath,9270106,Nanette,,The Port,42.36825,-71.0992,Private room,115,1,479,2019-04-17,8.26,5,315
3519954,Queen Bed (Victoria) at Waterbridge,1152305,Greg,,Strawberry Hill,42.37558,-71.15201,Private room,65,3,38,2019-04-10,0.66,4,216
3538589,Two bedroom third floor apartment,10337757,Bruce & Fariba,,Agassiz,42.38263,-71.11439,Entire home/apt,160,3,121,2019-04-07,2.10,1,8
3554581,Neat pleasant 3rd floor corner room,9939488,Dan,,Neighborhood Nine,42.38975,-71.12746,Private room,65,60,4,2017-08-25,0.07,7,365
3585914,Amazing Central Square Location,1448228,Chris,,Cambridgeport,42.36329,-71.10218,Private room,70,1,129,2019-04-03,2.33,3,46
3652550,#34-2 Charming Apt in Porter Sq!,1461240,Monica,,Neighborhood Nine,42.38703,-71.12587,Entire home/apt,185,1,32,2018-08-31,0.56,6,245
3678159,Room available in Cambridge 2-bedroom,4026958,Robert,,Riverside,42.36779,-71.11222,Private room,99,1,41,2019-04-15,1.22,1,30
3684345,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36338,-71.08365,Entire home/apt,272,28,10,2018-10-05,0.17,17,77
3740822,Lux 2BR Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36298,-71.08398,Entire home/apt,337,29,15,2016-07-18,0.26,17,211
3767665,Lovely apartment near Harvard/MIT,18513672,Naomi,,Mid-Cambridge,42.37106,-71.10772,Entire home/apt,80,31,11,2016-11-16,0.20,1,0
3774900,Renovated apt with deck and yard,6823717,Juan Carlos,,Cambridgeport,42.36079,-71.11365,Entire home/apt,170,2,226,2019-04-12,4.06,2,63
3796979,#34-1 Great apartment in Cambridge!,1461240,Monica,,Neighborhood Nine,42.38673,-71.12364,Entire home/apt,165,3,28,2018-12-25,0.51,6,231
3819543,Large 20 sq m rm 1 stop fm Harvard,9939488,Dan,,North Cambridge,42.38957,-71.12602,Private room,60,80,2,2018-11-29,0.08,7,333
3820596,Pleasant corner room with 4 windows,9939488,Dan,,Neighborhood Nine,42.38822,-71.12687,Private room,70,30,5,2015-09-01,0.09,7,260
3847093,"Lovely rm & area, 1 stop fm Harvard",9939488,Dan,,North Cambridge,42.38978,-71.12598,Private room,57,80,7,2015-09-02,0.12,7,365
3852901,Charming Room Near Porter & Harvard,6839881,Lisan,,Neighborhood Nine,42.38832,-71.12767,Shared room,42,200,4,2018-02-15,0.13,11,363
3885435,Spacious Private Room in Cambridge,11697992,Bryan And Kara,,Wellington-Harrington,42.37359,-71.09549,Private room,130,3,19,2019-03-17,0.34,8,163
3894437,Lovely Studio Near Porter&Harvard,6839881,Lisan,,Neighborhood Nine,42.38856,-71.12594,Entire home/apt,122,50,3,2018-01-01,0.06,11,340
3902599,June & July sublet Central Sq BEAUTIFUL 1 Bedroom,17762188,Scott,,The Port,42.36782,-71.0984,Private room,40,50,0,,,1,0
3945567,Peaceful One-Bedroom Apartment,20446189,Mary,,North Cambridge,42.39511,-71.13134,Entire home/apt,140,2,62,2016-10-25,1.27,1,13
3951986,Wonderful 3rd Floor 1 BR Apt. near Harvard Law,20483330,Julia,,Agassiz,42.3862,-71.11804,Private room,150,2,55,2018-05-25,0.98,3,229
4000462,Private Room 4 Cambridge,1634398,Pamela ( DAN),,North Cambridge,42.39564,-71.1356,Private room,70,30,17,2018-05-27,0.31,4,349
